sentence_id,text,tags
train-s1072,"Ondoren , Alegria beste auzi bategatik espetxean egotea deitoratu zuen .",ADV PUNCT PROPN DET NOUN NUM NOUN VERB VERB AUX PUNCT

train-s1073,Jokalari zuhurra da golak sartzen dakiena .,NOUN ADJ AUX NOUN VERB VERB PUNCT

train-s1074,"- Hitz horiek gaur ere idatz zitezkeen , Annika .",PUNCT NOUN DET ADV CCONJ VERB AUX PUNCT PROPN PUNCT

train-s1075,"Alderdi sozialistarekiko aliantzaren aukerak sinesgarritasuna galduko luke , PPk kutsatuta egongo litzatekeelako .",NOUN ADJ NOUN NOUN NOUN VERB AUX PUNCT PROPN VERB AUX AUX PUNCT

train-s1076,""" Aznar jaunak sofisma ero bat aplikatzen du .",PUNCT PROPN NOUN NOUN ADJ NUM VERB AUX PUNCT

train-s1077,Eta jendea lasaitu egiten da frogetan seropositibo gutxiago azaltzen direlako .,CCONJ NOUN VERB VERB AUX NOUN ADJ DET VERB AUX PUNCT

train-s1078,""" SUHILTZAILEEN proba bat izan zen , eta , hortaz , pistaren miaketa atzeratu egin zen "" .",PUNCT NOUN NOUN NUM VERB AUX PUNCT CCONJ PUNCT CCONJ PUNCT NOUN NOUN VERB VERB AUX PUNCT PUNCT

train-s1079,BIHAR bertan dute Asegarce-Altiren ligaxkako azken jardunaldiko partidua Unanuek eta Errandoneak Bergaran .,ADV ADV VERB PROPN NOUN ADJ NOUN NOUN PROPN CCONJ PROPN PROPN PUNCT

train-s1080,Finalerdietan ariko da .,NOUN VERB AUX PUNCT

train-s1081,""" Lasai nago .",PUNCT ADV AUX PUNCT

train-s1082,"Athleticen filosofia txalogarria da , baina beste talde batzuek atzerritarrak fitxatzeko beharra dute .",PROPN NOUN ADJ AUX PUNCT CCONJ DET NOUN DET ADJ VERB NOUN VERB PUNCT

train-s1083,""" Lehen helburua etapa bat irabaztea da "" .",PUNCT ADJ NOUN NOUN NUM VERB AUX PUNCT PUNCT

train-s1084,"Santutegi zaharraren dorre bat kontserbatzen da , oinalde karratukoa eta inskripzio batean 1870 urtea ageri du .",NOUN ADJ NOUN NUM VERB AUX PUNCT NOUN NOUN CCONJ NOUN NUM NUM NOUN ADJ VERB PUNCT

train-s1085,Argazkigintzan aritzen da .,NOUN VERB AUX PUNCT

train-s1086,Urdangarinek azkeneko partidua jokatu zuen Espainiako selekzioarekin .,PROPN ADJ NOUN VERB AUX PROPN NOUN PUNCT

train-s1087,Baina garbi dago nire azken Olinpiada dela .,CCONJ ADV AUX PRON ADJ NOUN AUX PUNCT

train-s1088,Kandelaren garra ere dardarka hasi zen .,NOUN NOUN CCONJ ADV VERB AUX PUNCT

train-s1089,Multikulturalismoaz eta zuzentasun politikoaz hemen garatutako ideia batzuk berari zor dizkiot .,NOUN CCONJ NOUN ADJ ADV VERB NOUN DET DET NOUN VERB PUNCT

train-s1090,"hirukote , laukote ... ere gorde egiten da ?",NOUN PUNCT NOUN PUNCT CCONJ VERB VERB AUX PUNCT

train-s1091,Olanori deklarazioa hartu ostean epaileak zer egiten duen ikusi beharko da .,PROPN NOUN VERB NOUN NOUN DET VERB AUX VERB VERB AUX PUNCT

train-s1092,"Longok 42 urte ditu , baina onenekin lehiatzeko gaitasunari eusten dio .",PROPN NUM NOUN VERB PUNCT CCONJ ADJ VERB NOUN VERB AUX PUNCT

train-s1093,Partidaren hastapenean Brive eta Miarritzeko koloredun puxikak aireratu zituzten :,NOUN NOUN PROPN CCONJ PROPN ADJ NOUN VERB AUX PUNCT

train-s1094,"Oso gazte hasi ginen intsumisoan , eta atxiloketak ezagutu ditugu , eta desobedientzia soberanistan ere atxiloketak eta epaiketak izan zitezkeela uste genuen .",ADV ADJ VERB AUX NOUN PUNCT CCONJ NOUN VERB AUX PUNCT CCONJ NOUN ADJ CCONJ NOUN CCONJ NOUN VERB AUX NOUN VERB PUNCT

train-s1095,"Hala , hauteskundeak aldarrikatu zituen EAEn , "" egungo egoera politikoa desblokeatzeko modu bakarra delako "" .",ADV PUNCT NOUN VERB AUX PROPN PUNCT PUNCT ADJ NOUN ADJ VERB NOUN ADJ AUX PUNCT PUNCT

train-s1096,"Hala adostu zuten bi erkidegoek , baina batzorde mistoa ez da bildu azken zazpi hilabete hauetan .",ADV VERB AUX NUM NOUN PUNCT CCONJ NOUN ADJ PART AUX VERB ADJ NUM NOUN DET PUNCT

train-s1097,"Garciak ez du oraindik sinatu , baina ahozko akordio batera iritsi da Paredes Movel taldearekin .",PROPN PART AUX ADV VERB PUNCT CCONJ ADJ NOUN NUM VERB AUX PROPN PROPN NOUN PUNCT

train-s1098,"Italiarrek , beraz , urtea biribiltzeko aukera paregabea dute Eurokopan .",NOUN PUNCT CCONJ PUNCT NOUN VERB NOUN ADJ VERB PROPN PUNCT

train-s1099,"Txapelak 2-4 cm-ko zabalera du eta beherantz biltzen diren bi gingilez osaturik dago , eta bizikleta-silinaren forma izan ohi du .",NOUN NUM SYM NOUN VERB CCONJ NOUN VERB AUX NUM NOUN VERB AUX PUNCT CCONJ NOUN NOUN VERB ADV AUX PUNCT

train-s1100,"Eta siloitik altxata , gelaren erdiraino joan zen .",CCONJ NOUN VERB PUNCT NOUN NOUN VERB AUX PUNCT

train-s1101,"Arratsalde beranta zen hara iritsi ginenean , auzotegi hura urruti baitago gu bizi ginenekotik .",NOUN ADJ VERB ADV VERB AUX PUNCT NOUN DET ADV VERB PRON ADJ AUX PUNCT

train-s1102,"Ez esan lelokeriarik , Jussuf .",PART VERB NOUN PUNCT PROPN PUNCT

train-s1103,""" Merienda Apotzaetxebarrin egiten zen , arraultz , txorixo eta sagardoarekin "" .",PUNCT NOUN PROPN VERB AUX PUNCT NOUN PUNCT NOUN CCONJ NOUN PUNCT PUNCT

train-s1104,Tourrean aitzakiek ez dute lekurik .,ADJ NOUN PART VERB NOUN PUNCT

train-s1105,Menditsua da eta baso eta larre ugari dago .,ADJ AUX CCONJ NOUN CCONJ NOUN ADV VERB PUNCT

train-s1106,Horrekin erantzun nahi dio klase politikoak joan den ostegunean Duesseldorfen izandako atentatuari :,DET VERB NOUN VERB NOUN ADJ VERB AUX NOUN PROPN VERB NOUN PUNCT

train-s1107,Ez zuen jakin erantzuten .,PART AUX VERB VERB PUNCT

train-s1108,Ameriketara joan zen .,PROPN VERB AUX PUNCT

train-s1109,Kalitateari prestakuntza fisiko eta psikologiko bikaina erantsi diete Italiako Liga gogorrean .,NOUN NOUN ADJ CCONJ ADJ ADJ VERB AUX PROPN NOUN ADJ PUNCT

train-s1110,"Burua ere badudala erakutsiko diot munduari , ez dut modu horretan nire gorputza lagatuko , ahantziko .",NOUN CCONJ VERB VERB AUX NOUN PUNCT PART AUX NOUN DET PRON NOUN VERB PUNCT VERB PUNCT

train-s1111,"Oposizioak hauteskundeei boikota egin zien eta ez zen aurkeztu , joan den maiatzean egindako hauteskunde parlamentarioetan iruzurra izan zela argudiatuta .",NOUN NOUN NOUN VERB AUX CCONJ PART AUX VERB PUNCT VERB AUX NOUN VERB NOUN ADJ NOUN VERB AUX VERB PUNCT

train-s1112,Sabah eta senideak arabieraz mintzo dira .,PROPN CCONJ NOUN NOUN NOUN AUX PUNCT

train-s1113,Milosevicek Kosovora joan nahi du kanpaina egitera .,PROPN PROPN VERB NOUN VERB NOUN VERB PUNCT

train-s1114,"Handik hilabetera azaldu zen Elvis , beste saio haietako batera .",ADV NOUN VERB AUX PROPN PUNCT DET NOUN DET NUM PUNCT

train-s1115,Martxan 27 urte daramatza Euskal Herritik bost kilometrotara dagoen Garo�ako zentral nuklearrak .,NOUN NUM NOUN VERB NOUN NOUN NUM NOUN VERB PROPN NOUN ADJ PUNCT

train-s1116,"A bon Merzedez berria ezarria duzue , zoin ?",INTJ INTJ PROPN ADJ VERB AUX PUNCT DET PUNCT

train-s1117,"Ez dinat gauza haundirik ikasi eskolan , bainan oraino gogoan dinat mediku baten istorio bat , eta esplikatzen zinan osagarri onean zirenak eri zirela ez zekiten batzu zirela .",PART AUX NOUN ADJ VERB NOUN PUNCT CCONJ ADV NOUN VERB NOUN NUM NOUN NUM PUNCT CCONJ VERB AUX NOUN ADJ VERB ADJ AUX PART VERB DET AUX PUNCT

train-s1118,"1980. urtetik gure ustez gaztelaniaz argitaratu edo berrargitaratu den bibliografiarik garrantzitsuena hautatu dugu , berrikien argitaratu denari lehentasuna emanez .",ADJ NOUN PRON NOUN NOUN VERB CCONJ VERB AUX NOUN ADJ VERB AUX PUNCT ADV VERB AUX NOUN VERB PUNCT

train-s1119,"Gainera , aiarrak Mendatan ere ( Bizkaia ) badu erakustaldia , 17:00etan .",CCONJ PUNCT ADJ PROPN CCONJ PUNCT PROPN PUNCT VERB NOUN PUNCT NUM PUNCT

train-s1120,- Aurkeztutako proiektuaren araberakoak izango dira instalazioak .,PUNCT VERB NOUN NOUN AUX AUX NOUN PUNCT

train-s1121,"Andere�oak Kepa besoetan hartu eta autobuseko lehenengo eserlekura eraman zuen , haizeak jotzeko .",NOUN PROPN NOUN VERB CCONJ NOUN ADJ NOUN VERB AUX PUNCT NOUN NOUN PUNCT

train-s1122,Sadar futbol zelaia ez da beteko gaur ere .,PROPN NOUN NOUN PART AUX VERB ADV CCONJ PUNCT

train-s1123,"AZKEN egunetan 11 lagun hil dira Aljerian , hango egunkariek argitaratu dutenez .",ADJ NOUN NUM NOUN VERB AUX PROPN PUNCT ADV NOUN VERB AUX PUNCT

train-s1124,Ez dit gomuta onik ekartzen leku honek .,PART AUX NOUN ADJ VERB NOUN DET PUNCT

train-s1125,Gutxinaka-gutxinaka baina Alaves partiduan sartzen joan zen .,ADV CCONJ PROPN NOUN VERB VERB AUX PUNCT

train-s1126,Sabin Intxaurraga eta Inazio Oliveri sailburuei ere eskatu diete nola batera daitekeen euren erantzukizuna Jaurlaritzan eta manifestazio horri euren alderdiak babesa eman izana .,PROPN PROPN CCONJ PROPN PROPN NOUN CCONJ VERB AUX ADV VERB AUX PRON NOUN NOUN CCONJ NOUN DET PRON NOUN NOUN VERB AUX PUNCT

train-s1127,Lehen aldiz ariko da txapelketan .,ADJ NOUN VERB AUX NOUN PUNCT

train-s1128,"Datorren igandean , Beran , ordubeteko saioa egingo dute lau segalari finalistek .",VERB NOUN PUNCT PROPN PUNCT NOUN NOUN VERB AUX NUM NOUN ADJ PUNCT

train-s1129,"2 eta 1 galdu zuten Irunen , eta Ga�anek sartu zuen Alavesen gola .",NUM CCONJ NUM VERB AUX PROPN PUNCT CCONJ PROPN VERB AUX PROPN NOUN PUNCT

train-s1130,"Ezkurra jarraian jantziko lukeen seigarren txapela irabazteko "" konfiantza osoarekin "" azaldu zen .",PROPN ADV VERB AUX ADJ NOUN VERB PUNCT NOUN ADJ PUNCT VERB AUX PUNCT

train-s1131,"Sakana da egungo txapelduna , eta aurten aldaketak egiteko moduan denez , ez du aukerarik galduko .",PROPN AUX ADV NOUN PUNCT CCONJ ADV NOUN VERB NOUN AUX PUNCT PART AUX NOUN VERB PUNCT

train-s1132,"Francine-k itxaroten zuen galdera hau , aurrekoa entzun ondoren .",PROPN VERB AUX NOUN DET PUNCT NOUN VERB ADV PUNCT

train-s1133,"Badira onar daitezkeen gauzak , baina hiltzeko mehatxuak ez daude nire nominan .",VERB VERB AUX NOUN PUNCT CCONJ VERB NOUN PART VERB PRON NOUN PUNCT

train-s1134,""" Tutsi gutxiengoko gerrillari ohiek Kigalin finkatu zuten Gobernuak gerra kriminaltzat gaitu "" .",PUNCT PROPN NOUN NOUN ADJ PROPN VERB AUX NOUN NOUN NOUN AUX PUNCT PUNCT

train-s1135,Han lau minutukoa zen aldea .,ADV NUM NOUN AUX NOUN PUNCT

train-s1136,Dopatzen diren atleta asko ez dituzte atzeman Sydneyn .,VERB AUX NOUN DET PART AUX VERB PROPN PUNCT

train-s1137,"Badirudi Zidanek zerutik ikusten duela futbola , erraz .",VERB PROPN NOUN VERB AUX NOUN PUNCT ADV PUNCT

train-s1138,"Garbi dago , Rivaldo eta enparauek gol asko sartuko dituztela .",ADV VERB PUNCT PROPN CCONJ ADJ NOUN DET VERB AUX PUNCT

train-s1139,"Jakina , Itoizko urtegia justifikatzeko erabili duten argudio nagusia , Nafarroako ubidea , ezin izango dute egin Gorenak jarri dituen baldintzetan .",ADV PUNCT PROPN NOUN VERB VERB AUX NOUN ADJ PUNCT PROPN NOUN PUNCT NOUN VERB AUX VERB ADJ VERB AUX NOUN PUNCT

train-s1140,"Beti espero da neskak zuhurragoak , erneagoak eta portaera hobekoak izatea .",ADV NOUN VERB NOUN ADJ PUNCT ADJ CCONJ NOUN NOUN AUX PUNCT

train-s1141,Eta Jacksoni azkar erantzun zion Pippenek :,CCONJ PROPN ADV VERB AUX PROPN PUNCT

train-s1142,"Hala , IBVk eta Tor-nusak konpainian zuten parte-hartzea murriztu egin dute .",ADV PUNCT PROPN CCONJ PROPN NOUN VERB NOUN VERB VERB AUX PUNCT

train-s1143,Agiriak eskubide sozialak oso modu lainotsuan aipatzen ditu .,NOUN NOUN ADJ ADV NOUN ADJ VERB AUX PUNCT

train-s1144,"Beraz , "" euskal herrialdeen autonomia fiskala ez da zalantzan jartzen "" .",CCONJ PUNCT PUNCT NOUN NOUN NOUN ADJ PART AUX ADV VERB PUNCT PUNCT

train-s1145,Estropada hasieratik garbi geratu zen Koxtape zela hautagai nagusia Pasaiako bandera irabazteko .,NOUN NOUN ADV VERB AUX PROPN AUX NOUN ADJ PROPN NOUN VERB PUNCT

train-s1146,"Garraldak 31 urte bete zituen atzo , eta gaur ospatu nahi du .",PROPN NUM NOUN VERB AUX ADV PUNCT CCONJ ADV VERB NOUN VERB PUNCT

train-s1147,Ondoren gauza bera egiten zen bigarren posisioarekin .,ADV NOUN DET VERB AUX ADJ NOUN PUNCT

train-s1148,Baskonia bigarren erdian hasi zen bideratzen garaipena .,PROPN ADJ NOUN VERB AUX VERB NOUN PUNCT

train-s1149,"- Ez dakit , andere�o .",PUNCT PART VERB PUNCT NOUN PUNCT

train-s1150,"Era horretan , iaz Masters-a irabazi zuen tenislari kataluniarra , kanpora gelditu da aurten lehen fasean .",NOUN DET PUNCT ADV NOUN VERB AUX NOUN ADJ PUNCT ADV VERB AUX ADV ADJ NOUN PUNCT

train-s1151,Hobeki haiz ?,ADV AUX PUNCT

train-s1152,"Eztabaida gogorrenak gaur arratsaldean hasiko dira , Europako Batasunaren erreformaren gaiari helduko baitiote EBko kideek .",NOUN ADJ ADV NOUN VERB AUX PUNCT PROPN NOUN NOUN NOUN VERB AUX PROPN NOUN PUNCT

train-s1153,Atzealdean sendo egoten ikasi behar dugu .,NOUN ADJ AUX VERB NOUN VERB PUNCT

train-s1154,Baina beste herrietan zer gertatzen da ?,CCONJ DET NOUN DET VERB AUX PUNCT

train-s1155,Lehen zatiaren hasieratik ikusi zen atzokoa gol aukera eta joko gutxiko derbi klasikoa izango zela .,ADJ NOUN NOUN VERB AUX NOUN NOUN NOUN CCONJ NOUN DET NOUN ADJ AUX AUX PUNCT

train-s1156,Emazte problema da .,NOUN NOUN AUX PUNCT

train-s1157,ETAk hiltzen jarraitu arren euskal herritarrek etorkizuna eraiki behar dutela azaldu zuen Sudupek .,PROPN VERB VERB CCONJ NOUN NOUN NOUN VERB NOUN VERB VERB AUX PROPN PUNCT

train-s1158,Gutako bi erretiratzera baikoaz .,PRON NUM VERB VERB PUNCT

train-s1159,Zergatik disimulutan ibili ?,ADV NOUN VERB PUNCT

train-s1160,Hauen lorapoteetan urtero azidotasun horri eutsiko dion gehigarri edo ongarria erantsi behar da .,DET NOUN ADV NOUN DET VERB AUX NOUN CCONJ NOUN VERB NOUN VERB PUNCT

train-s1161,Kanpoko hormak lau kontra-horma handiz indartuta daude .,ADJ NOUN NUM NOUN ADJ VERB AUX PUNCT

train-s1162,"Azken laurdenean ez zuten bota lortutako aldea , eta defentsa oinarritzat hartuta norgehiagoka apurtu zuten .",ADJ NOUN PART AUX VERB VERB NOUN PUNCT CCONJ NOUN NOUN VERB NOUN VERB AUX PUNCT

train-s1163,"Alavesek , aldiz , Morenorengandik eskaintzarik ez duela jaso dio , eta zurrumurru guztiak jokalariaren ordezkariari egotzi dizkio .",PROPN PUNCT CCONJ PUNCT PROPN NOUN PART AUX VERB VERB PUNCT CCONJ NOUN DET NOUN NOUN VERB AUX PUNCT

train-s1164,Oporrak ongi merezita ditut .,NOUN ADV VERB AUX PUNCT

train-s1165,Mejuto Gonzalez asturiarra izango da epaile nagusia .,PROPN PROPN ADJ AUX AUX NOUN ADJ PUNCT

train-s1166,"Ordurako , Orio , Castro eta Urdaibai atzeratuta geratzen hasita zeuden .",ADV PUNCT PROPN PUNCT PROPN CCONJ PROPN VERB VERB VERB AUX PUNCT

train-s1167,"Kilometro batzuk ihes eginda ibili ziren , baina ez zuten lortu tropelaren zaintza sahiestea .",NOUN DET NOUN VERB VERB AUX PUNCT CCONJ PART AUX VERB NOUN NOUN VERB PUNCT

train-s1168,"Ekaineko eta uztaileko 14 galdeketetan , berriz , hamarretan ezezkoa nagusitu zen .",NOUN CCONJ ADJ NUM NOUN PUNCT CCONJ PUNCT NUM NOUN VERB AUX PUNCT

train-s1169,"Ondoren , Gipuzkoako batzarkideak hasi ziren deklaratzen .",ADV PUNCT PROPN NOUN VERB AUX VERB PUNCT

train-s1170,Intimitatea kentzen dizu .,NOUN VERB AUX PUNCT

train-s1171,Jesus Sanchez autobus gidaria koman dago .,PROPN PROPN NOUN NOUN NOUN VERB PUNCT

train-s1172,Jose Migel Barandiaranek 1963an bertan tumulu bat aurkitu zuen .,PROPN PROPN PROPN NUM ADV NOUN NUM VERB AUX PUNCT

train-s1173,Karlistek gerra galdu zutenean atzerrira joan zen .,NOUN NOUN VERB AUX NOUN VERB AUX PUNCT

train-s1174,"Farrow izutu egin zen , saltoan zutitu eta jiratu egin zen .",PROPN VERB VERB AUX PUNCT NOUN VERB CCONJ VERB VERB AUX PUNCT

train-s1175,Goiherrik azken aukera izango du .,PROPN ADJ NOUN VERB AUX PUNCT

train-s1176,Kaleratutako prentsa oharrean atzo 28.000 lagun bildu zirela adierazi zuen .,VERB NOUN NOUN ADV NUM NOUN VERB AUX VERB AUX PUNCT

train-s1177,Baliteke Motten ordezkoa Anstey izatea .,VERB PROPN NOUN PROPN AUX PUNCT

train-s1178,Hala adierazi zuten atzo MDCko iturriek .,ADV VERB AUX ADV PROPN NOUN PUNCT

train-s1179,"Ostean emandako prentsaurrekoan ere Osasunari "" inolako argibiderik "" emateko asmorik ez zuela nabarmendu zuen Jose Manuel Esnal Manek , "" dagoeneko oso ondo ezagutzen baikaituzte "" .",NOUN VERB NOUN CCONJ PROPN PUNCT ADJ NOUN PUNCT VERB NOUN PART VERB VERB AUX PROPN PROPN PROPN PROPN PUNCT PUNCT ADV ADV ADV VERB AUX PUNCT PUNCT

train-s1180,Elkartuta gaudenak ere adin horretakoak gara .,VERB AUX CCONJ NOUN DET AUX PUNCT

train-s1181,) estu jarri zizkion gauzak .,PUNCT ADJ VERB AUX NOUN PUNCT

train-s1182,"Belauneko minez , Tayfun ez zen entrenatu atzo .",NOUN NOUN PUNCT PROPN PART AUX VERB ADV PUNCT

train-s1183,"Abuztuaren 31n sinatu zen ituna , ekialdeko Berlinen .",NOUN NUM VERB AUX NOUN PUNCT NOUN PROPN PUNCT

train-s1184,"Aurten , ordea , ez genuen esperantza handirik .",ADV PUNCT CCONJ PUNCT PART VERB NOUN ADJ PUNCT

train-s1185,"mundua ikusteko , sentitzeko eta ulertzeko era , norberaren hizkuntzaren kategoriek baldintzatzen dute .",NOUN VERB PUNCT VERB CCONJ VERB NOUN PUNCT PRON NOUN NOUN VERB AUX PUNCT

train-s1186,"- Bildutako diruarekin , Afganistanerako hegazkin-txartela erosi zitzaion Pepitari .",PUNCT VERB NOUN PUNCT PROPN NOUN VERB AUX PROPN PUNCT

train-s1187,Materia mota baten propietate guztiak gordetzen dituen materia-zatirik txikienari molekula deitzen zaio .,NOUN NOUN NUM NOUN DET VERB AUX NOUN ADJ NOUN VERB AUX PUNCT

train-s1188,"Joko eskasaz hobeto baliatu ziren italiarrak , eta aurrea hartu zuten markagailuan .",NOUN ADJ ADV VERB AUX NOUN PUNCT CCONJ NOUN VERB AUX NOUN PUNCT

train-s1189,"Sasoi baxuan zabaldu dute zerbitzua , egon daitezkeen akatsak ikusi eta hauek lehenbailehen konpontzeko .",NOUN ADJ VERB AUX NOUN PUNCT VERB AUX NOUN VERB CCONJ DET ADV VERB PUNCT

train-s1190,""" Gure taldeak gaitasuna du gauza handiak egiteko eta ziur nago lortuko ditugula .",PUNCT PRON NOUN NOUN VERB NOUN ADJ VERB CCONJ ADJ AUX VERB AUX PUNCT

train-s1191,"Beraz , Pedron , Dutrey , Versailles , Lamour , Beraxategi , Salaberri , Saffore , Artola eta Teissiere geratu dira kanpoan .",CCONJ PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN CCONJ PROPN VERB AUX NOUN PUNCT

train-s1192,Jendeak txaloka agurtu zituen laurak .,NOUN ADV VERB AUX NUM PUNCT

train-s1193,Rene Lafon izan genuen denetan lehena .,PROPN PROPN AUX AUX DET ADJ PUNCT

train-s1194,Etorkizun beltza du Athleticen .,NOUN ADJ VERB PROPN PUNCT

train-s1195,"Zuek ez duzue deus galtzeko , hala dirudi behintzat .",PRON PART VERB ADJ VERB PUNCT ADV VERB CCONJ PUNCT

train-s1196,"Jakina , bi arrisku dira .",ADV PUNCT NUM NOUN AUX PUNCT

train-s1197,""" Larunbatean beheko kanpamentura deitu zuten senide eta lagun dezenterekin mintzatzeko aukera izan zuen , eta horrek asko lagundu dio nahikoa pattalduta zuen animoa berreskuratzen "" .",PUNCT NOUN NOUN NOUN VERB AUX NOUN CCONJ NOUN DET VERB NOUN VERB AUX PUNCT CCONJ DET ADV VERB AUX ADV VERB AUX NOUN VERB PUNCT PUNCT

train-s1198,Juan Chozas Enplegu idazkari orokorrak jakinarazi zituen atzo datuok .,PROPN PROPN NOUN NOUN ADJ VERB AUX ADV NOUN PUNCT

train-s1199,"Zeuk ongi ikus dezakezunez , zail egiten zaigu materia zer den zehaztasunez definitzea .",PRON ADV VERB AUX PUNCT ADJ VERB AUX NOUN DET AUX NOUN VERB PUNCT

train-s1200,11 urte dituzte .,NUM NOUN VERB PUNCT

train-s1201,- Non jarriko duzu ?,PUNCT ADV VERB AUX PUNCT

train-s1202,Concordearen Roissyko pista ez zuten behar beste arakatu .,PROPN PROPN NOUN PART AUX NOUN DET VERB PUNCT

train-s1203,"Erlijio borrokarekin , kristau nahiz musulmanekin , zerikusia duten soldadu guztiak handik ateratzeko eskatu zion erakundeak Jakartari .",NOUN NOUN PUNCT NOUN CCONJ NOUN PUNCT NOUN AUX NOUN DET ADV VERB VERB AUX NOUN PROPN PUNCT

train-s1204,""" Gakoa Olasagasti izango da .",PUNCT NOUN PROPN AUX AUX PUNCT

train-s1205,Txikitako lagunak dira Ezkurra eta Lizaso .,ADJ NOUN AUX PROPN CCONJ PROPN PUNCT

train-s1206,"Hala , EAJren nahia EH Udalbiltzaren batzorde iraunkorretik kanporatzea bada , proposamena Udalbiltzaren batzar orokor batean egiteko eskatu zuen :",ADV PUNCT PROPN NOUN PROPN PROPN NOUN ADJ VERB AUX PUNCT NOUN PROPN NOUN ADJ NUM VERB VERB AUX PUNCT

train-s1207,"Israel "" besoak gurutzatuta "" ez dela geratuko ohartarazi zuen .",PROPN PUNCT NOUN VERB PUNCT PART AUX VERB VERB AUX PUNCT

train-s1208,"isilik geratu zen , aipuak txunditurik .",ADV VERB AUX PUNCT NOUN VERB PUNCT

train-s1209,"Taldea sakabanatu egin da , gelaz gela bizkor begiratzeko .",NOUN VERB VERB AUX PUNCT NOUN NOUN ADV VERB PUNCT

train-s1210,Oraindino ez daki ziur non jokatuko duen .,ADV PART VERB ADV ADV VERB AUX PUNCT

train-s1211,"NBAko jokalari bat zigortu dute , dopin kontrolean esteroide gehiegi aurkitu ostean .",PROPN NOUN NUM VERB AUX PUNCT NOUN NOUN NOUN DET VERB NOUN PUNCT

train-s1212,"Gainera , gustura aritu gara Getariak utzitako traineruarekin .",CCONJ PUNCT ADV VERB AUX PROPN VERB NOUN PUNCT

train-s1213,Younes-ek 15 urte ditu .,PROPN NUM NOUN VERB PUNCT

train-s1214,"Herri mailako eta eskualde mailako instituzioak behar dira , eta baita nazioarteko esparru bat , oinarrizko betebehar batzuk derrigortzeko .",NOUN NOUN CCONJ NOUN NOUN NOUN NOUN VERB PUNCT CCONJ CCONJ ADJ NOUN NUM PUNCT ADJ NOUN DET VERB PUNCT

train-s1215,- Rocka biziki interesatzen zaik ala ?,PUNCT PROPN ADV VERB AUX CCONJ PUNCT

train-s1216,"Horregatik , Kike Diez de Rada eta Elena Irureta aktoreek luxutzat jo zuten atzo antzezlan hau .",ADV PUNCT PROPN PROPN X PROPN CCONJ PROPN PROPN NOUN NOUN VERB AUX ADV NOUN DET PUNCT

train-s1217,"Honako esaldi hauen tankerakoak sarritan entzungo zenituen , noski :",ADJ NOUN DET NOUN ADV VERB AUX PUNCT ADV PUNCT

train-s1218,"- Hori da , Xucek bihar entzungo du .",PUNCT DET VERB PUNCT PROPN ADV VERB AUX PUNCT

train-s1219,NBAko jokalari dotoreenetakoa da .,PROPN NOUN ADJ AUX PUNCT

train-s1220,ITALIAREKIN debuta 1995. urtean egin zuen Francesco Toldo atezainak .,PROPN NOUN ADJ NOUN VERB AUX PROPN PROPN NOUN PUNCT

train-s1221,Zergatik daukazue aurpegia zuri ?,ADV VERB NOUN ADJ PUNCT

train-s1222,ERREPIDEKO lege zurrunak Vuelta irabazteko hautagaien multzoa seikote batera mugatu du lehen sei etapetan .,NOUN NOUN ADJ PROPN VERB NOUN NOUN NOUN NUM VERB AUX ADJ NUM NOUN PUNCT

train-s1223,Bizia eta biziraupena baliodun bihurtu duten kualitateak zehazteko bideratu diren ikerketa enpirikoak urriak izan dira .,NOUN CCONJ NOUN ADJ VERB AUX NOUN VERB VERB AUX NOUN NOUN ADJ AUX AUX PUNCT
